uid,startTime,TIME,aqara_door_yesterday_late_night_mean_180min,aqara_door_yesterday_early_dawn_mean_180min,aqara_door_yesterday_dawn_mean_180min,aqara_door_yesterday_morning_mean_180min,aqara_door_yesterday_afternoon_mean_180min,aqara_door_yesterday_late_afternoon_mean_180min,aqara_door_yesterday_evening_mean_180min,aqara_door_yesterday_night_mean_180min,aqara_door_yesterday_dawn_mean_360min,aqara_door_yesterday_morning_mean_360min,aqara_door_yesterday_afternoon_mean_360min,aqara_door_yesterday_evening_mean_360min,aqara_door_yesterday_daytime_mean_720min,aqara_door_yesterday_nighttime_mean_720min,aqara_cleaner_yesterday_late_night_mean_180min,aqara_cleaner_yesterday_early_dawn_mean_180min,aqara_cleaner_yesterday_dawn_mean_180min,aqara_cleaner_yesterday_morning_mean_180min,aqara_cleaner_yesterday_afternoon_mean_180min,aqara_cleaner_yesterday_late_afternoon_mean_180min,aqara_cleaner_yesterday_evening_mean_180min,aqara_cleaner_yesterday_night_mean_180min,aqara_cleaner_yesterday_dawn_mean_360min,aqara_cleaner_yesterday_morning_mean_360min,aqara_cleaner_yesterday_afternoon_mean_360min,aqara_cleaner_yesterday_evening_mean_360min,aqara_cleaner_yesterday_daytime_mean_720min,aqara_cleaner_yesterday_nighttime_mean_720min,aqara_chair_yesterday_late_night_mean_180min,aqara_chair_yesterday_early_dawn_mean_180min,aqara_chair_yesterday_dawn_mean_180min,aqara_chair_yesterday_morning_mean_180min,aqara_chair_yesterday_afternoon_mean_180min,aqara_chair_yesterday_late_afternoon_mean_180min,aqara_chair_yesterday_evening_mean_180min,aqara_chair_yesterday_night_mean_180min,aqara_chair_yesterday_dawn_mean_360min,aqara_chair_yesterday_morning_mean_360min,aqara_chair_yesterday_afternoon_mean_360min,aqara_chair_yesterday_evening_mean_360min,aqara_chair_yesterday_daytime_mean_720min,aqara_chair_yesterday_nighttime_mean_720min,aqara_fridge_yesterday_late_night_mean_180min,aqara_fridge_yesterday_early_dawn_mean_180min,aqara_fridge_yesterday_dawn_mean_180min,aqara_fridge_yesterday_morning_mean_180min,aqara_fridge_yesterday_afternoon_mean_180min,aqara_fridge_yesterday_late_afternoon_mean_180min,aqara_fridge_yesterday_evening_mean_180min,aqara_fridge_yesterday_night_mean_180min,aqara_fridge_yesterday_dawn_mean_360min,aqara_fridge_yesterday_morning_mean_360min,aqara_fridge_yesterday_afternoon_mean_360min,aqara_fridge_yesterday_evening_mean_360min,aqara_fridge_yesterday_daytime_mean_720min,aqara_fridge_yesterday_nighttime_mean_720min,aqara_microwave_yesterday_late_night_mean_180min,aqara_microwave_yesterday_early_dawn_mean_180min,aqara_microwave_yesterday_dawn_mean_180min,aqara_microwave_yesterday_morning_mean_180min,aqara_microwave_yesterday_afternoon_mean_180min,aqara_microwave_yesterday_late_afternoon_mean_180min,aqara_microwave_yesterday_evening_mean_180min,aqara_microwave_yesterday_night_mean_180min,aqara_microwave_yesterday_dawn_mean_360min,aqara_microwave_yesterday_morning_mean_360min,aqara_microwave_yesterday_afternoon_mean_360min,aqara_microwave_yesterday_evening_mean_360min,aqara_microwave_yesterday_daytime_mean_720min,aqara_microwave_yesterday_nighttime_mean_720min,aqara_motion_yesterday_late_night_mean_180min,aqara_motion_yesterday_early_dawn_mean_180min,aqara_motion_yesterday_dawn_mean_180min,aqara_motion_yesterday_morning_mean_180min,aqara_motion_yesterday_afternoon_mean_180min,aqara_motion_yesterday_late_afternoon_mean_180min,aqara_motion_yesterday_evening_mean_180min,aqara_motion_yesterday_night_mean_180min,aqara_motion_yesterday_dawn_mean_360min,aqara_motion_yesterday_morning_mean_360min,aqara_motion_yesterday_afternoon_mean_360min,aqara_motion_yesterday_evening_mean_360min,aqara_motion_yesterday_daytime_mean_720min,aqara_motion_yesterday_nighttime_mean_720min,aqara_tv_yesterday_late_night_mean_180min,aqara_tv_yesterday_early_dawn_mean_180min,aqara_tv_yesterday_dawn_mean_180min,aqara_tv_yesterday_morning_mean_180min,aqara_tv_yesterday_afternoon_mean_180min,aqara_tv_yesterday_late_afternoon_mean_180min,aqara_tv_yesterday_evening_mean_180min,aqara_tv_yesterday_night_mean_180min,aqara_tv_yesterday_dawn_mean_360min,aqara_tv_yesterday_morning_mean_360min,aqara_tv_yesterday_afternoon_mean_360min,aqara_tv_yesterday_evening_mean_360min,aqara_tv_yesterday_daytime_mean_720min,aqara_tv_yesterday_nighttime_mean_720min,aqara_washer_yesterday_late_night_mean_180min,aqara_washer_yesterday_early_dawn_mean_180min,aqara_washer_yesterday_dawn_mean_180min,aqara_washer_yesterday_morning_mean_180min,aqara_washer_yesterday_afternoon_mean_180min,aqara_washer_yesterday_late_afternoon_mean_180min,aqara_washer_yesterday_evening_mean_180min,aqara_washer_yesterday_night_mean_180min,aqara_washer_yesterday_dawn_mean_360min,aqara_washer_yesterday_morning_mean_360min,aqara_washer_yesterday_afternoon_mean_360min,aqara_washer_yesterday_evening_mean_360min,aqara_washer_yesterday_daytime_mean_720min,aqara_washer_yesterday_nighttime_mean_720min,aqara_door_yesterday_late_night_std_180min,aqara_door_yesterday_early_dawn_std_180min,aqara_door_yesterday_dawn_std_180min,aqara_door_yesterday_morning_std_180min,aqara_door_yesterday_afternoon_std_180min,aqara_door_yesterday_late_afternoon_std_180min,aqara_door_yesterday_evening_std_180min,aqara_door_yesterday_night_std_180min,aqara_door_yesterday_dawn_std_360min,aqara_door_yesterday_morning_std_360min,aqara_door_yesterday_afternoon_std_360min,aqara_door_yesterday_evening_std_360min,aqara_door_yesterday_daytime_std_720min,aqara_door_yesterday_nighttime_std_720min,aqara_cleaner_yesterday_late_night_std_180min,aqara_cleaner_yesterday_early_dawn_std_180min,aqara_cleaner_yesterday_dawn_std_180min,aqara_cleaner_yesterday_morning_std_180min,aqara_cleaner_yesterday_afternoon_std_180min,aqara_cleaner_yesterday_late_afternoon_std_180min,aqara_cleaner_yesterday_evening_std_180min,aqara_cleaner_yesterday_night_std_180min,aqara_cleaner_yesterday_dawn_std_360min,aqara_cleaner_yesterday_morning_std_360min,aqara_cleaner_yesterday_afternoon_std_360min,aqara_cleaner_yesterday_evening_std_360min,aqara_cleaner_yesterday_daytime_std_720min,aqara_cleaner_yesterday_nighttime_std_720min,aqara_chair_yesterday_late_night_std_180min,aqara_chair_yesterday_early_dawn_std_180min,aqara_chair_yesterday_dawn_std_180min,aqara_chair_yesterday_morning_std_180min,aqara_chair_yesterday_afternoon_std_180min,aqara_chair_yesterday_late_afternoon_std_180min,aqara_chair_yesterday_evening_std_180min,aqara_chair_yesterday_night_std_180min,aqara_chair_yesterday_dawn_std_360min,aqara_chair_yesterday_morning_std_360min,aqara_chair_yesterday_afternoon_std_360min,aqara_chair_yesterday_evening_std_360min,aqara_chair_yesterday_daytime_std_720min,aqara_chair_yesterday_nighttime_std_720min,aqara_fridge_yesterday_late_night_std_180min,aqara_fridge_yesterday_early_dawn_std_180min,aqara_fridge_yesterday_dawn_std_180min,aqara_fridge_yesterday_morning_std_180min,aqara_fridge_yesterday_afternoon_std_180min,aqara_fridge_yesterday_late_afternoon_std_180min,aqara_fridge_yesterday_evening_std_180min,aqara_fridge_yesterday_night_std_180min,aqara_fridge_yesterday_dawn_std_360min,aqara_fridge_yesterday_morning_std_360min,aqara_fridge_yesterday_afternoon_std_360min,aqara_fridge_yesterday_evening_std_360min,aqara_fridge_yesterday_daytime_std_720min,aqara_fridge_yesterday_nighttime_std_720min,aqara_microwave_yesterday_late_night_std_180min,aqara_microwave_yesterday_early_dawn_std_180min,aqara_microwave_yesterday_dawn_std_180min,aqara_microwave_yesterday_morning_std_180min,aqara_microwave_yesterday_afternoon_std_180min,aqara_microwave_yesterday_late_afternoon_std_180min,aqara_microwave_yesterday_evening_std_180min,aqara_microwave_yesterday_night_std_180min,aqara_microwave_yesterday_dawn_std_360min,aqara_microwave_yesterday_morning_std_360min,aqara_microwave_yesterday_afternoon_std_360min,aqara_microwave_yesterday_evening_std_360min,aqara_microwave_yesterday_daytime_std_720min,aqara_microwave_yesterday_nighttime_std_720min,aqara_motion_yesterday_late_night_std_180min,aqara_motion_yesterday_early_dawn_std_180min,aqara_motion_yesterday_dawn_std_180min,aqara_motion_yesterday_morning_std_180min,aqara_motion_yesterday_afternoon_std_180min,aqara_motion_yesterday_late_afternoon_std_180min,aqara_motion_yesterday_evening_std_180min,aqara_motion_yesterday_night_std_180min,aqara_motion_yesterday_dawn_std_360min,aqara_motion_yesterday_morning_std_360min,aqara_motion_yesterday_afternoon_std_360min,aqara_motion_yesterday_evening_std_360min,aqara_motion_yesterday_daytime_std_720min,aqara_motion_yesterday_nighttime_std_720min,aqara_tv_yesterday_late_night_std_180min,aqara_tv_yesterday_early_dawn_std_180min,aqara_tv_yesterday_dawn_std_180min,aqara_tv_yesterday_morning_std_180min,aqara_tv_yesterday_afternoon_std_180min,aqara_tv_yesterday_late_afternoon_std_180min,aqara_tv_yesterday_evening_std_180min,aqara_tv_yesterday_night_std_180min,aqara_tv_yesterday_dawn_std_360min,aqara_tv_yesterday_morning_std_360min,aqara_tv_yesterday_afternoon_std_360min,aqara_tv_yesterday_evening_std_360min,aqara_tv_yesterday_daytime_std_720min,aqara_tv_yesterday_nighttime_std_720min,aqara_washer_yesterday_late_night_std_180min,aqara_washer_yesterday_early_dawn_std_180min,aqara_washer_yesterday_dawn_std_180min,aqara_washer_yesterday_morning_std_180min,aqara_washer_yesterday_afternoon_std_180min,aqara_washer_yesterday_late_afternoon_std_180min,aqara_washer_yesterday_evening_std_180min,aqara_washer_yesterday_night_std_180min,aqara_washer_yesterday_dawn_std_360min,aqara_washer_yesterday_morning_std_360min,aqara_washer_yesterday_afternoon_std_360min,aqara_washer_yesterday_evening_std_360min,aqara_washer_yesterday_daytime_std_720min,aqara_washer_yesterday_nighttime_std_720min
10,1684049975400,2023-05-14 07:39:35.400,1.0,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1684050108495,2023-05-14 07:41:48.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,3.0,3.0,,2.6666666666666665,,3.0,3.0,3.0,2.6666666666666665,3.0,2.75,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.5773502691896258,,0.0,0.0,,0.5773502691896258,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1684050294996,2023-05-14 07:44:54.996,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,3.0,3.0,,,,,,,3.0,,,,3.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,3.49,,,3.39,3.4200000000000004,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.14142135623730964,,,,,,,,,,,,,,,
2,1684051124965,2023-05-14 07:58:44.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1684051679658,2023-05-14 08:07:59.658,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,3.0,1.0,1.0,,,1.0,3.0,1.0,,2.0,1.0,,3.0,2.0,2.6666666666666665,2.6666666666666665,,,,3.0,2.4,2.6666666666666665,,2.5714285714285716,2.6666666666666665,,1.0,,2.0,1.0,,,,1.0,2.0,1.0,,1.6666666666666667,1.0,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,3.9,3.92,,,3.91,2.6900000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,1.4142135623730951,0.0,,0.0,,0.5773502691896258,0.5773502691896258,,,,0.0,0.5477225575051661,0.5773502691896258,,0.5345224838248487,0.5773502691896258,,,,1.4142135623730951,,,,,,1.4142135623730951,,,1.1547005383792517,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,0.014142135623730963,,,,,,,,,,,,,,,
20,1684051702705,2023-05-14 08:08:22.705,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,2.2,1.6666666666666667,1.0,,2.25,,,2.2,1.8,2.4,,2.090909090909091,2.5,,3.0,,,,3.0,,,3.0,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,1.0954451150103321,1.1547005383792517,,,0.9574271077563381,,,1.0954451150103321,1.0954451150103324,0.8944271909999159,,1.044465935734187,0.8366600265340756,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1684052937365,2023-05-14 08:28:57.365,,,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,3.0,,,,,,,,3.0,,,,3.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,3.29,3.49,,,3.39,3.4200000000000004,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.14142135623730964,,,,,,,,,,,,,,,
17,1684053547438,2023-05-14 08:39:07.438,,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,3.0,1.0,2.0,,,,3.0,1.5,,3.0,1.5,,,,2.0,,1.0,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.95,,,,0.9800000000000001,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4142135623730951,,,,,1.0,,,1.0,,,,1.4142135623730951,,0.0,,,,1.4142135623730951,0.0,,1.4142135623730951,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,0.04242640687119305,,,,,,,,,,,,,,,
4,1684053887620,2023-05-14 08:44:47.620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.5,,,,3.0,2.8,,3.0,2.8,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,0.0,0.6324555320336759,,0.0,0.6324555320336759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0
10,1684055016302,2023-05-14 09:03:36.302,1.0,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1684056720431,2023-05-14 09:32:00.431,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,2.0,,,,,1.0,2.0,1.0,,1.6666666666666667,1.0,,3.0,2.6666666666666665,2.0,3.0,,,,3.0,2.3333333333333335,3.0,,2.4444444444444446,3.0,1.0,,2.0,1.5,,,,,1.0,1.75,,,1.6,,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,3.92,2.6900000000000004,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,1.4142135623730951,,,,,,1.4142135623730951,,,1.1547005383792517,,,,0.5773502691896258,1.0,,,,,0.0,0.816496580927726,,,0.7264831572567788,,,,1.4142135623730951,0.7071067811865476,,,,,,0.9574271077563381,,,0.8944271909999159,,,,0.0,,,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684056744055,2023-05-14 09:32:24.055,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,2.5,2.3333333333333335,,2.6666666666666665,3.0,,,2.142857142857143,2.3333333333333335,2.5,,2.090909090909091,2.5,3.0,,,,3.0,,,,3.0,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,1.0,1.1547005383792515,,0.5773502691896258,0.0,,,1.0690449676496976,1.1547005383792515,0.8366600265340756,,1.044465935734187,0.8366600265340756,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1684057977923,2023-05-14 09:52:57.923,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,1.0,3.0,,,,,,,,3.0,,,,3.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,3.49,3.4200000000000004,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1684060620617,2023-05-14 10:37:00.617,,1.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,3.0,,,,,,,,3.0,,,,3.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,3.43,3.49,3.4250000000000003,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.007071067811865324,,,,,,,,,,,,,,
20,1684061783935,2023-05-14 10:56:23.935,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,1.6666666666666667,2.0,,2.25,3.0,,,2.0,2.0,2.5,,2.090909090909091,2.5,3.0,,,,3.0,,,,3.0,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,1.1547005383792515,1.1547005383792517,1.4142135623730951,,0.9574271077563381,,,,1.0690449676496976,1.4142135623730951,0.8366600265340756,,1.044465935734187,0.8366600265340756,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1684063189511,2023-05-14 11:19:49.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,2.3333333333333335,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.1547005383792515,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1684064605817,2023-05-14 11:43:25.817,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1684066802159,2023-05-14 12:20:02.159,,,1.0,,,,,,,1.0,,,1.0,,1.0,,3.0,,1.0,,,1.0,1.0,2.0,1.0,1.0,1.6666666666666667,1.0,3.0,2.3333333333333335,1.5,2.5,,,,3.0,2.6,2.2,,3.0,2.4545454545454546,3.0,,3.0,2.0,,,,,3.0,3.0,1.5,,3.0,1.75,3.0,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,52.16,2.6900000000000004,,28.04,2.6550000000000007,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,1.4142135623730951,,0.0,1.1547005383792517,0.0,0.0,0.5773502691896258,0.7071067811865476,0.7071067811865476,,,,,0.5477225575051661,0.8366600265340756,,,0.6875516509523286,,,,,,,,,,,0.7071067811865476,,,0.9574271077563381,,0.0,,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,34.11083112443905,0.0494974746830579,,,,,,,,,,,,,,
20,1684066824620,2023-05-14 12:20:24.620,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,2.6,2.0,,3.0,2.3333333333333335,,,,2.3333333333333335,3.0,2.3333333333333335,,2.4545454545454546,2.3333333333333335,3.0,,,3.0,,,,,3.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.8944271909999159,1.1547005383792515,,0.0,1.1547005383792515,,,,1.0,0.0,1.1547005383792515,,0.9341987329938275,1.1547005383792515,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684067298165,2023-05-14 12:28:18.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1684068192618,2023-05-14 12:43:12.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684069546164,2023-05-14 13:05:46.164,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,2.3333333333333335,,2.25,3.0,,,2.0,2.142857142857143,2.25,3.0,2.0,2.1818181818181817,2.5,,,,3.0,,,,,,3.0,,,3.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,1.1547005383792515,1.1547005383792515,,0.9574271077563381,0.0,,,1.4142135623730951,1.0690449676496976,0.9574271077563381,0.0,1.4142135623730951,0.9816498172140428,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1684069646619,2023-05-14 13:07:26.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684070024357,2023-05-14 13:13:44.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
