uid,startTime,bluSensor_dB_mean,bluSensor_Temperature_mean,bluSensor_Humidity_mean,bluSensor_CO2_mean,bluSensor_TVOC_mean,bluSensor_Light_mean,bluSensor_Human_mean,bluSensor_dB_stddev,bluSensor_Temperature_stddev,bluSensor_Humidity_stddev,bluSensor_CO2_stddev,bluSensor_TVOC_stddev,bluSensor_Light_stddev,bluSensor_Human_stddev
8.0,1684770390479.0,60.209738681096255,22.137263626251368,52.41664071190205,494.32925472747496,241.76307007786428,0.0,0.0,4.8595627838748445,0.47074086105143764,1.1495791110058329,64.16108052835804,127.3286985582314,0.0,0.0
8.0,1685049648111.0,35.31182435822835,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0,2.5678778301894924,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1684160391480.0,47.808838811278754,26.711011111111155,44.11392222222222,7482.22,46948.19,0.0,0.0,10.828366845297445,0.09171448107474607,0.35936858258417936,750.6130652960246,4419.490762911431,0.0,0.0
8.0,1685816395552.0,66.98780735920421,24.19461624026703,36.23107897664069,3785.972191323693,13409.163515016686,0.0,0.0,5.93002271964102,0.24530818443018457,0.21150761566438764,279.5353811105699,1107.4898155269295,0.0,0.0
8.0,1683997016838.0,40.75479535904566,25.38017777777782,40.08734444444437,11101.255555555555,53131.206666666665,0.0,0.0,12.951792896787827,0.46941822744021555,2.0626379626820177,5172.191112104804,14498.815867400908,0.0,0.0
8.0,1684083350544.0,69.81867737838532,24.71697441601786,39.493870967741955,3306.587319243604,20876.373748609567,0.0,0.0,5.638306834963111,0.17463920941473368,0.5735727216960149,467.02811289627505,4622.044346426639,0.0,0.0
8.0,1684353193463.0,68.83778804100548,26.44486095661842,38.70773081201323,5484.688542825362,37679.572858731924,0.0,0.0,5.145659514999261,0.1534947661287784,0.05530610159481724,76.2734705342542,335.61402686852267,0.0,0.0
8.0,1684434642157.0,42.13188592246949,23.876966666666615,48.411433333333314,406.7988888888889,55.175555555555555,0.0,0.0,4.036016869634105,0.12171566914611069,0.2891267412831706,11.058978247397258,19.65617311470531,0.0,0.0
8.0,1685303153194.0,58.66575468615583,25.91999999999953,39.68000000000024,663.0,1062.0,0.0,0.0,6.870316200805969,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1685979788771.0,49.07129034209674,26.76409999999997,40.48780000000002,9561.573333333334,25300.948888888888,0.0,0.0,7.398667023370179,0.03338805112208006,0.21630336501655234,1084.2341495016183,3122.013480970301,0.0,0.0
8.0,1685126065300.0,48.382771986343805,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0022222222222222222,5.373227440253317,0.0,0.0,0.0,0.0,0.0,0.04711422651263438
8.0,1684953172008.0,43.29877227164931,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0,6.518378113461938,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1685542797549.0,54.85517731889876,27.191033333333227,41.10532222222222,568.7177777777778,671.4788888888888,0.0,0.0,11.24221898802857,0.0588727913533483,0.3493111074439353,70.31005791650279,247.6643926550564,0.0,0.0
8.0,1686502387776.0,63.97097288626823,26.13484444444437,35.77083333333339,3633.978888888889,6977.041111111111,0.0,0.0,11.946339038955239,0.0318589463221708,0.13969088311470382,25.88694937258146,54.82458099926662,0.0,0.0
8.0,1684871879079.0,46.11150786599722,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.20555555555555555,9.452141610260389,0.0,0.0,0.0,0.0,0.0,0.4043316932370948
8.0,1684088390102.0,50.913527987737325,23.88485555555558,36.374877777777776,1050.2666666666667,4656.802222222223,0.0,0.0,10.783364843359212,0.42298804830927267,0.7139916515494076,175.60515422133574,842.5789881514116,0.0,0.0
8.0,1685029433686.0,44.74702790666227,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0,8.65538160167929,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1684007150295.0,46.17245626400419,22.36416666666673,45.375922222222215,2471.5577777777776,19069.016666666666,0.0,0.0,8.61216799026953,0.2617113928933668,0.9553103931316217,619.5976806511213,6381.939432986419,0.0,0.0
8.0,1684668051317.0,56.001809786811904,26.219355555555588,43.06813333333335,1150.1466666666668,2221.5066666666667,0.0,0.0,8.404233660240047,0.17354199955256594,0.7268736779628672,266.54818320723757,644.8108266617422,0.0,0.0
8.0,1685293072312.0,72.01806355972417,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0,3.3124184046006877,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1684348100932.0,49.3622929283555,26.776699999999977,41.19734444444426,6156.608888888889,37835.90222222222,0.0,0.0,12.94838675154246,0.12707586218365838,0.10914753729148671,491.48742972788335,3195.0716048236777,0.0,0.0
8.0,1684002109675.0,56.53991501393269,22.12452725250273,45.39494994438263,2348.837597330367,19019.246941045607,0.0,0.0,10.282448199862632,0.1462808191208468,1.3847323206820639,762.5152277052683,6889.62961766259,0.0,0.0
8.0,1685639272481.0,43.41932702888079,26.891188888888898,52.28398888888894,803.8388888888888,1508.8177777777778,0.0,0.0,6.631646713943761,0.33422802639069465,2.915531608557737,243.2490212958507,1066.7614875494648,0.0,0.0
8.0,1685461436276.0,42.86793813242208,25.91999999999953,39.68000000000024,663.0,1062.0,0.0,0.0,1.3284132310068697,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1685563011143.0,38.581758482478506,25.031288888888803,45.52048888888899,596.8544444444444,477.96777777777777,0.0,0.0,5.177389759088732,0.16096035787213017,0.6986089665876978,64.64163151773792,103.5267321883213,0.0,0.0
8.0,1686401049287.0,52.57838337870817,28.539200000000054,47.2700111111111,5473.166666666667,12976.238888888889,0.0,0.0,10.391251141311974,0.024193877639588836,0.25967529113984855,1009.997895899745,2093.7093432079696,0.0,0.0
8.0,1686076190626.0,48.68835133492783,27.88932146829814,41.831713014460476,10199.600667408231,28663.285873192435,0.0,0.0,10.178736829480718,0.1417323856740003,0.5578579797451907,72.64998033865226,385.5785337818331,0.0,0.0
8.0,1683916335569.0,57.15519782848475,25.54703333333341,38.0290111111111,747.9411111111111,3924.097777777778,0.0,0.016666666666666666,9.128284004550748,0.05557044652737537,0.0665001433411398,36.98684308793695,378.59880032556697,0.0,0.12809027684072896
8.0,1686162712369.0,38.9926155793596,26.65977753058957,39.77499443826475,10940.293659621802,29164.293659621802,0.0,0.0,2.767633777498926,0.09721257391908232,0.05317403217096651,193.2880205278561,427.4204030847356,0.0,0.0
8.0,1686061236045.0,64.16826156772467,27.462355555555668,41.93554444444447,10730.103333333333,28709.70888888889,0.0,0.0,7.756559832099805,0.15412462714351507,0.1570835179621849,62.84910854530294,396.86739102760356,0.0,0.0
8.0,1686157672279.0,47.486171753060404,24.918042269188,35.39187986651839,9758.8787541713,21689.99555061179,0.0,0.0,7.248195966818483,0.33592433790191656,0.2503425782548499,771.7390319207547,1830.5332027079596,0.0,0.0
8.0,1686497295838.0,47.232946656745334,27.967288888888778,46.46037777777777,2952.762222222222,6545.802222222223,0.0,0.0,7.628092220144781,0.07478991628753248,1.3441758649453588,82.80752919637213,168.43958590431006,0.0,0.0
8.0,1684856652808.0,55.31219462485638,25.919999999999526,39.68000000000024,663.0,1062.0,294.00444444444446,0.6611111111111111,8.176282226070708,0.0,0.0,0.0,0.0,1.2034351195682946,0.48748393646149685
8.0,1684596704833.0,60.25781242601939,26.87351501668509,41.14726362625139,8201.35595105673,36542.8809788654,0.0,0.0,12.367897099062931,0.19306487291287122,1.1337783318189716,742.1906058617737,1901.7038645036287,0.0,0.0
8.0,1685298112221.0,52.66582168572589,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0,9.641916735507259,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1685715626810.0,40.31885366277765,27.860588888888987,42.37925555555553,4836.208888888889,32033.264444444445,0.0,0.0,8.636747135291245,0.043781080031575305,0.4294065558838821,127.24027496766743,1879.1992185695767,0.0,0.0
8.0,1685272753214.0,44.16768071044744,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0,3.0564900852127805,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1684256766062.0,48.65388603788057,27.56283333333334,40.79177777777766,4605.583333333333,35199.83555555555,0.0,0.0,8.53318156308405,0.03784628767190377,0.4878722224118432,97.82320861945671,1390.6472895526608,0.0,0.0
8.0,1684180468572.0,44.84739666790446,24.71981111111111,45.91467777777776,888.3677777777777,2878.5955555555556,0.0,0.0,6.862704868015748,0.12220475482198369,0.7377464758892275,99.4635402848789,458.71437937889823,0.0,0.0
8.0,1685282886409.0,60.532978125797186,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0,9.323783361380066,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1685552930795.0,39.63806257431618,26.113555555555568,45.05762222222227,436.7111111111111,132.88,0.0,0.0011111111111111111,3.605778618491317,0.1517338509941432,0.42715906017190913,29.353032957670955,36.00041774569146,0.0,0.03333333333333334
8.0,1684937998868.0,51.368612211046866,25.91999999999953,39.68000000000024,663.0,1062.0,0.0,0.0,5.8813285265889315,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1684419605095.0,67.06999861349887,27.229844271412667,40.553870967741915,516.3515016685205,276.6551724137931,0.0,0.0,9.93815808857031,0.08364855287846282,0.1971905374345952,28.194143302503086,45.30268289336301,0.0,0.0
8.0,1685191406414.0,45.55055536112892,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.06666666666666667,1.5393408484213438,0.0,0.0,0.0,0.0,0.0,0.2495825212784288
8.0,1684261806316.0,69.9952129727642,25.90760845383764,37.80213570634056,4439.805339265851,32658.515016685207,0.0,0.0,4.38628728498228,0.08187228752881134,0.0309158539673886,48.21983500764102,419.03423079536594,0.0,0.0
8.0,1684948131960.0,68.64559052878798,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0,5.7390417519386885,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1685110787989.0,46.20351901203364,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0011111111111111111,11.837422787047943,0.0,0.0,0.0,0.0,0.0,0.03333333333333334
8.0,1685984828974.0,39.49199732229126,28.1661555555555,42.95878888888901,9811.391111111112,28573.104444444445,0.0,0.0,4.7669478220568795,0.055147675364732786,0.08124435388195851,98.30225306474836,326.44967550375935,0.0,0.0
8.0,1684266846633.0,50.46108585440028,25.23225555555554,37.580188888888806,5072.131111111111,34882.3,0.0,0.0,7.6828954315496665,0.03603115112222039,0.05785821233963301,640.983173602804,3916.443951146166,0.0,0.0
8.0,1684511024348.0,49.399481135528006,25.53052222222235,47.85364444444447,925.5388888888889,1987.2911111111111,0.0,0.0,8.531756291783463,0.028261738592103406,0.17544491741242407,182.19147855956624,579.1315942688768,0.0,0.0
8.0,1686249052039.0,49.25857466207674,26.107700000000104,39.31739999999992,8713.423333333334,24077.02666666667,0.0,0.0,9.316320313580214,0.03326401951716603,0.04726462083470543,684.0313740617293,2007.8057734152783,0.0,0.0
8.0,1685395194918.0,33.52465157634116,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0,1.306548770918893,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1685380074088.0,40.20932167609583,25.919999999999526,39.68000000000024,663.0,1062.0,0.0,0.0,4.952454613844731,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1684654782084.0,62.46588467092094,25.795672969966635,45.90736373748602,9969.866518353727,59598.391546162406,103.51309633314882,0.06562847608453838,6.3116811155673185,0.18817393464713883,0.5135489992928367,1169.0854219478274,4887.978281860238,14.06403450845802,0.24776938032206614
7.0,1683714476697.0,71.46092239721358,24.70000000000041,61.04000000000074,5684.0,54771.0,51.528856423136475,0.9265850945494994,9.070469626974862,0.0,0.0,0.0,0.0,3.1763924073204715,0.9492434076874907
7.0,1686057530746.0,,,,,,,,,,,,,,
7.0,1683813641325.0,58.17412059988953,24.70000000000041,61.04000000000074,5684.0,54771.0,50.75519661624072,0.008898776418242492,6.218941837946148,0.0,0.0,0.0,0.0,0.6408749855609399,0.09396493795135898
7.0,1684250274579.0,71.1240199060769,27.588355555555548,64.95322222222232,7553.844444444445,50310.484444444446,4.182675055555558,0.11333333333333333,1.8420637751564526,0.02535106613529975,0.19845525676665657,601.0235376376387,4154.195105587381,14.684430831454671,0.40907394263757507
7.0,1685279752339.0,,,,,,,,,,,,,,
7.0,1683644569849.0,55.582847059635895,24.444522222222247,61.54194444444431,3899.052222222222,40691.94222222222,3.4274251388888923,0.13444444444444445,10.98783942092703,0.011983236137939151,0.3051546357977567,296.1161771556127,3385.8251712241695,12.590237487905876,0.3445624366819691
7.0,1683905060100.0,58.57673610273174,24.70000000000041,61.04000000000074,5684.0,54771.0,46.36056351724151,0.764182424916574,11.841638215315927,0.0,0.0,0.0,0.0,12.291679707522821,0.5913318496741929
7.0,1683902365842.0,52.10966594603878,24.70000000000041,61.04000000000074,5684.0,54771.0,51.190155849832905,1.9977753058954393,5.280543117948783,0.0,0.0,0.0,0.0,0.4555192900219186,0.6690713827073282
7.0,1684060620617.0,65.43427055040813,26.592703003337117,72.4581201334817,8707.54171301446,59051.07119021135,50.17052264071136,0.625139043381535,5.316119382842777,0.043136130168763234,0.2676390278882685,857.9389434680741,4471.654635566304,6.2155499324251045,0.6319904019629161
7.0,1683877290749.0,57.588760599632785,24.70000000000041,61.04000000000074,5684.0,54771.0,52.92007740888878,1.24,6.36362234181123,0.0,0.0,0.0,0.0,1.047237862500245,0.4647292799800172
7.0,1684322689190.0,69.04561973798629,28.199822222222345,64.21968888888894,9083.876666666667,55617.037777777776,51.269177737777575,2.6533333333333333,1.596262241140624,0.17255191076395174,0.3279726936069423,1254.6915123740903,7982.620358037274,0.4296366472924045,0.5100110142979543
7.0,1684339102428.0,72.64591230174892,28.293600000000083,64.35552222222233,9403.164444444445,57529.03888888889,50.018625003334414,1.1533333333333333,2.0118244605631412,0.06115441168848297,0.14675827649301051,210.94846373402754,749.6410766216917,0.03375010000000012,0.36964944461220756
7.0,1683723181295.0,55.377838653797106,24.70000000000041,61.04000000000074,5684.0,54771.0,50.02837501444551,0.06666666666666667,3.34550879199192,0.0,0.0,0.0,0.0,0.15321163080884034,0.25834245322211113
7.0,1686326627842.0,,,,,,,,,,,,,,
7.0,1685203667774.0,,,,,,,,,,,,,,
7.0,1683910092865.0,49.15572072909254,24.70000000000041,61.04000000000074,5684.0,54771.0,0.0,0.0,1.8397758690345116,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1684667214326.0,53.8729318735615,30.606844444444434,50.32435555555558,8383.166666666666,51927.37666666666,1.6975499999999986,0.04,5.623030204763501,0.0337074738830341,0.11861419978049893,138.06162074766226,675.6469641348251,10.310915587538144,0.20166161814130174
7.0,1686143808920.0,,,,,,,,,,,,,,
7.0,1684330938760.0,69.50666025862952,28.418042269187893,63.91675194660747,9458.6340378198,57768.869855394885,51.016487943270185,0.9221357063403782,0.6636409542593688,0.021671633100881927,0.04085821652452198,71.38529508668533,461.01241809299216,0.11626011211282132,0.2681070728248196
7.0,1684167904994.0,71.01336118433036,26.881866666666696,63.177988888888926,7251.345555555556,52406.67333333333,21.246900265555595,0.43333333333333335,1.938568921764057,0.04769275042092292,0.3770435013080718,226.0874488303181,782.0898203937306,26.84605148051782,0.563044323210783
7.0,1684594763027.0,59.349065167314514,29.385788888888847,56.784588888888976,3662.751111111111,21337.847777777777,102.3776250344435,0.051111111111111114,6.764811311230891,0.05607221516542353,0.30389050902946113,67.59988488916761,802.1788766268375,1.8733641528378655,0.23022185191677097
7.0,1685118006153.0,,,,,,,,,,,,,,
7.0,1684744398210.0,56.651739746509136,29.304366666666724,48.0632888888888,4102.091111111111,27673.854444444445,105.36855279333196,0.18555555555555556,8.496128841626621,0.1645708985366484,0.1744480087993875,305.75860640977385,2306.546046122525,2.004713688148785,0.4323053320697692
7.0,1683725824066.0,65.19216215295475,24.70000000000041,61.04000000000074,5684.0,54771.0,50.161500426667615,0.9588888888888889,7.380780079237563,0.0,0.0,0.0,0.0,0.35384156979816045,0.19865758851283843
7.0,1684336246877.0,69.81929719873591,28.106233333333346,65.27785555555552,9597.371111111112,58318.66888888889,50.017500000001085,1.0166666666666666,0.4727390344019855,0.0214266215543808,0.044170279548079706,86.41163128312583,491.0678647110085,0.0,0.2422319281345593
7.0,1684495593026.0,72.13064555456089,28.252400000000065,61.527777777777615,5706.8966666666665,37504.055555555555,50.87430270222217,0.7222222222222222,3.7550654500552163,0.07068405631806503,1.7949860818369403,1369.0598876463291,8888.960587251797,4.2153112465122735,0.773990106339485
7.0,1684688170812.0,52.59629853049143,30.496066666666795,46.37699999999999,2664.596666666667,15651.246666666666,0.0,0.0,1.4599219035090543,0.02491534052643673,0.23376423478332745,345.81730597256484,2279.718523508848,0.0,0.0
7.0,1685718740708.0,,,,,,,,,,,,,,
7.0,1683887717887.0,65.6568000712777,24.70000000000041,61.04000000000074,5684.0,54771.0,51.36817749833308,0.6244444444444445,7.697623528063727,0.0,0.0,0.0,0.0,3.0060208016469057,0.8780237581840993
7.0,1686667181012.0,,,,,,,,,,,,,,
7.0,1684151538296.0,73.46259249747496,27.15416017797557,61.98500556173525,7314.522803114572,52763.29922135706,51.50963506451558,0.8053392658509455,3.738878610514559,0.137506594028443,1.0107291216888967,629.3182476972877,1903.4392101792898,5.115829898409715,0.4682983120262939
7.0,1686226360136.0,,,,,,,,,,,,,,
7.0,1683992696876.0,64.94285014400673,26.42901001112328,69.55151279199112,4410.943270300334,46049.39043381535,51.03000299999986,0.00778642936596218,0.5977971466460303,0.02369110115277293,0.13515866533043575,336.9004566835273,3838.5044510705375,0.0,0.08794546165341542
7.0,1684057977923.0,63.70825579046212,26.595583982202463,73.77869855394876,8290.183537263627,58740.11012235818,0.0,0.0,0.7729506802763978,0.036058113348388196,0.09553143647120416,657.7278757065582,4836.111162499834,0.0,0.0
7.0,1684154196982.0,70.46864782472262,27.239065628476016,63.8294549499444,8248.49276974416,55236.74193548387,51.94031349388148,0.8509454949944383,0.8189038898256169,0.029126387823019323,0.29499619288145923,682.2595685096278,4575.035332555402,0.1777989740684868,0.3563404323219735
7.0,1684583743298.0,56.78210102815815,29.7737708565073,59.97253615127925,3392.3036707452725,16615.729699666295,39.230715550611684,0.06229143492769744,8.042788363874315,0.057566817925805855,0.28832558923299334,121.9606352292843,1307.3452900744992,51.77180347377936,0.2508597236304004
7.0,1685107924086.0,,,,,,,,,,,,,,
7.0,1686155414260.0,,,,,,,,,,,,,,
7.0,1683810980483.0,54.849778833489125,24.70000000000041,61.04000000000074,5684.0,54771.0,50.090406379311304,0.004449388209121246,4.7242844942635385,0.0,0.0,0.0,0.0,0.5194471327005112,0.08161920959835663
7.0,1684683130050.0,58.88971638798208,29.14074444444446,42.63061111111104,1162.4855555555555,6310.694444444444,100.91925059999991,0.0,8.394695881590073,0.05358972829855513,0.21528511216629484,126.67555893986714,915.5573726028867,0.24058674884724138,0.0
7.0,1684328291635.0,68.79469574968765,28.02842046718583,65.27047830923246,9566.161290322581,57792.522803114574,50.02200501891098,1.9555061179087876,0.5784774676632346,0.013446133703993932,0.032955634735750104,1070.2690873751153,6753.309580483256,0.06742482342925431,0.2632253362333028
7.0,1686231400681.0,,,,,,,,,,,,,,
7.0,1685708659704.0,,,,,,,,,,,,,,
7.0,1684490234353.0,70.5778400594022,28.190466666666733,62.08023333333335,5652.942222222222,39988.85333333333,51.18277801555531,0.08555555555555555,1.6569932278626665,0.1321399298768124,0.34148118607757943,400.5209607992449,1559.6267738410597,0.5722014526489659,0.2877016093846477
7.0,1683803192991.0,58.05095556427038,24.70000000000041,61.04000000000074,5684.0,54771.0,18.575626048888914,0.022222222222222223,8.797253792465629,0.0,0.0,0.0,0.0,25.63470564414518,0.14748750651470818
7.0,1684252887274.0,70.5781758779148,27.581944444444446,60.70161111111111,6515.2844444444445,44042.44777777778,52.8021023977777,1.0022222222222221,0.9723313153911365,0.04625817694871912,0.901214088958177,882.1751628788038,2362.6258135294997,1.0142083671591986,0.13338893909094646
7.0,1686316547324.0,,,,,,,,,,,,,,
7.0,1684672505880.0,52.84421723210944,30.950111111111056,51.105233333333224,8214.942222222222,49632.01222222222,100.84980386222131,0.5233333333333333,8.199152492716275,0.12636436224460057,0.43721493302958075,144.34616883655886,508.67482403043806,2.851110491603032,0.5743013359479807
7.0,1683719820205.0,54.21738178932441,24.70000000000041,61.04000000000074,5684.0,54771.0,50.041125070001065,0.21666666666666667,3.113310802826774,0.0,0.0,0.0,0.0,0.15293232920060398,0.4122026349210029
7.0,1684767256660.0,59.90376851215504,30.042591768631773,48.70568409343711,4618.301446051168,32804.67964404894,71.24786709677377,1.2580645161290323,11.109327852687453,0.16869095495626915,0.5021777233146679,350.980432877589,2784.479550106956,47.77032641572597,1.0231882963656642
7.0,1683717382524.0,62.63327388277172,24.70000000000041,61.04000000000074,5684.0,54771.0,47.021073279310244,1.8687430478309233,8.708189270712655,0.0,0.0,0.0,0.0,12.032879778792214,0.42801619305697425
7.0,1685630359719.0,,,,,,,,,,,,,,
7.0,1685798126880.0,,,,,,,,,,,,,,
